numvariable,num_constraints,problem_id,method,numlayer,circuit_depth,latency
8,4,0,bosonicQAOA,6,90,96
8,4,0,HybridCVDV,6,95,11
8,4,1,Qubit-binary,6,48,53
8,4,1,Qubit-onehot,6,93,93
8,4,1,bosonicQAOA,6,13,69
8,4,1,HybridCVDV,6,69,60
8,4,2,Qubit-binary,6,8,66
8,4,2,Qubit-onehot,6,53,86
8,4,2,bosonicQAOA,6,81,44
8,4,2,HybridCVDV,6,21,34
8,4,3,Qubit-binary,6,73,11
8,4,3,Qubit-onehot,6,88,32
8,4,3,bosonicQAOA,6,67,82
8,4,3,HybridCVDV,6,2,16
8,4,4,Qubit-binary,6,60,92
8,4,4,Qubit-onehot,6,6,16
8,4,4,bosonicQAOA,6,24,47
8,4,4,HybridCVDV,6,85,30
8,4,5,Qubit-binary,6,31,44
8,4,5,Qubit-onehot,6,69,54
8,4,5,bosonicQAOA,6,65,98
8,4,5,HybridCVDV,6,26,58
8,4,6,Qubit-binary,6,21,34
8,4,6,Qubit-onehot,6,30,4
8,4,6,bosonicQAOA,6,86,7
8,4,6,HybridCVDV,6,75,63
8,4,7,Qubit-binary,6,58,92
8,4,7,Qubit-onehot,6,48,63
8,4,7,bosonicQAOA,6,19,60
8,4,7,HybridCVDV,6,24,65
8,4,8,Qubit-binary,6,8,67
8,4,8,Qubit-onehot,6,82,93
8,4,8,bosonicQAOA,6,13,8
8,4,8,HybridCVDV,6,80,17
8,4,9,Qubit-binary,6,69,73
8,4,9,Qubit-onehot,6,45,7
8,4,9,bosonicQAOA,6,76,30
8,4,9,HybridCVDV,6,65,28
8,4,0,Qubit-binary,7,77,53
8,4,0,Qubit-onehot,7,55,85
8,4,0,bosonicQAOA,7,28,53
8,4,0,HybridCVDV,7,75,95
8,4,1,Qubit-binary,7,17,85
8,4,1,Qubit-onehot,7,86,61
8,4,1,bosonicQAOA,7,76,94
8,4,1,HybridCVDV,7,55,26
8,4,2,Qubit-binary,7,72,37
8,4,2,Qubit-onehot,7,96,41
8,4,2,bosonicQAOA,7,73,29
8,4,2,HybridCVDV,7,85,28
8,4,3,Qubit-binary,7,6,90
8,4,3,Qubit-onehot,7,65,97
8,4,3,bosonicQAOA,7,29,59
8,4,3,HybridCVDV,7,56,60
8,4,4,Qubit-binary,7,67,20
8,4,4,Qubit-onehot,7,86,70
8,4,4,bosonicQAOA,7,27,53
8,4,4,HybridCVDV,7,8,4
8,4,5,Qubit-binary,7,77,47
8,4,5,Qubit-onehot,7,62,92
8,4,5,bosonicQAOA,7,73,28
8,4,5,HybridCVDV,7,47,38
8,4,6,Qubit-binary,7,90,41
8,4,6,Qubit-onehot,7,52,51
8,4,6,bosonicQAOA,7,40,21
8,4,6,HybridCVDV,7,2,15
8,4,7,Qubit-binary,7,67,85
8,4,7,Qubit-onehot,7,24,85
8,4,7,bosonicQAOA,7,72,95
8,4,7,HybridCVDV,7,14,57
8,4,8,Qubit-binary,7,56,17
8,4,8,Qubit-onehot,7,73,79
8,4,8,bosonicQAOA,7,86,67
8,4,8,HybridCVDV,7,60,49
8,4,9,Qubit-binary,7,78,90
8,4,9,Qubit-onehot,7,7,62
8,4,9,bosonicQAOA,7,2,98
8,4,9,HybridCVDV,7,93,92
8,4,0,Qubit-binary,8,86,78
8,4,0,Qubit-onehot,8,86,4
8,4,0,bosonicQAOA,8,22,21
8,4,0,HybridCVDV,8,94,80
8,4,1,Qubit-binary,8,78,96
8,4,1,Qubit-onehot,8,75,25
8,4,1,bosonicQAOA,8,75,9
8,4,1,HybridCVDV,8,29,40
8,4,2,Qubit-binary,8,24,88
8,4,2,Qubit-onehot,8,16,83
8,4,2,bosonicQAOA,8,48,37
8,4,2,HybridCVDV,8,21,2
8,4,3,Qubit-binary,8,74,77
8,4,3,Qubit-onehot,8,40,8
8,4,3,bosonicQAOA,8,62,34
8,4,3,HybridCVDV,8,3,94
8,4,4,Qubit-binary,8,24,30
8,4,4,Qubit-onehot,8,74,28
8,4,4,bosonicQAOA,8,58,25
8,4,4,HybridCVDV,8,35,31
8,4,5,Qubit-binary,8,97,29
8,4,5,Qubit-onehot,8,92,82
8,4,5,bosonicQAOA,8,50,30
8,4,5,HybridCVDV,8,78,50
8,4,6,Qubit-binary,8,61,70
8,4,6,Qubit-onehot,8,80,41
8,4,6,bosonicQAOA,8,54,35
8,4,6,HybridCVDV,8,42,96
8,4,7,Qubit-binary,8,92,45
8,4,7,Qubit-onehot,8,29,41
8,4,7,bosonicQAOA,8,54,94
8,4,7,HybridCVDV,8,20,72
8,4,8,Qubit-binary,8,72,46
8,4,8,Qubit-onehot,8,17,11
8,4,8,bosonicQAOA,8,1,59
8,4,8,HybridCVDV,8,72,82
8,4,9,Qubit-binary,8,64,39
8,4,9,Qubit-onehot,8,41,11
8,4,9,bosonicQAOA,8,48,95
8,4,9,HybridCVDV,8,47,4
8,4,0,Qubit-binary,9,12,46
8,4,0,Qubit-onehot,9,92,42
8,4,0,bosonicQAOA,9,93,68
8,4,0,HybridCVDV,9,22,52
8,4,1,Qubit-binary,9,62,62
8,4,1,Qubit-onehot,9,48,96
8,4,1,bosonicQAOA,9,45,86
8,4,1,HybridCVDV,9,64,25
8,4,2,Qubit-binary,9,74,29
8,4,2,Qubit-onehot,9,30,51
8,4,2,bosonicQAOA,9,19,81
8,4,2,HybridCVDV,9,85,21
8,4,3,Qubit-binary,9,34,84
8,4,3,Qubit-onehot,9,98,72
8,4,3,bosonicQAOA,9,16,81
8,4,3,HybridCVDV,9,45,70
8,4,4,Qubit-binary,9,48,42
8,4,4,Qubit-onehot,9,23,88
8,4,4,bosonicQAOA,9,61,20
8,4,4,HybridCVDV,9,94,53
8,4,5,Qubit-binary,9,89,36
8,4,5,Qubit-onehot,9,58,48
8,4,5,bosonicQAOA,9,61,62
8,4,5,HybridCVDV,9,28,6
8,4,6,Qubit-binary,9,8,69
8,4,6,Qubit-onehot,9,32,4
8,4,6,bosonicQAOA,9,19,62
8,4,6,HybridCVDV,9,61,33
8,4,7,Qubit-binary,9,78,40
8,4,7,Qubit-onehot,9,72,30
8,4,7,bosonicQAOA,9,32,50
8,4,7,HybridCVDV,9,64,59
8,4,8,Qubit-binary,9,69,48
8,4,8,Qubit-onehot,9,38,24
8,4,8,bosonicQAOA,9,36,16
8,4,8,HybridCVDV,9,95,93
8,4,9,Qubit-binary,9,7,23
8,4,9,Qubit-onehot,9,43,43
8,4,9,bosonicQAOA,9,68,28
8,4,9,HybridCVDV,9,17,36
8,5,0,Qubit-binary,1,76,44
8,5,0,Qubit-onehot,1,74,93
8,5,0,bosonicQAOA,1,80,62
8,5,0,HybridCVDV,1,82,15
8,5,1,Qubit-binary,1,50,67
8,5,1,Qubit-onehot,1,25,19
8,5,1,bosonicQAOA,1,13,23
8,5,1,HybridCVDV,1,94,9
8,5,2,Qubit-binary,1,81,26
8,5,2,Qubit-onehot,1,60,57
8,5,2,bosonicQAOA,1,45,40
8,5,2,HybridCVDV,1,43,88
8,5,3,Qubit-binary,1,84,50
8,5,3,Qubit-onehot,1,92,26
8,5,3,bosonicQAOA,1,57,79
8,5,3,HybridCVDV,1,81,99
8,5,4,Qubit-binary,1,35,23
8,5,4,Qubit-onehot,1,78,34
8,5,4,bosonicQAOA,1,28,32
8,5,4,HybridCVDV,1,23,35
8,5,5,Qubit-binary,1,70,29
8,5,5,Qubit-onehot,1,53,18
8,5,5,bosonicQAOA,1,96,13
8,5,5,HybridCVDV,1,84,46
8,5,6,Qubit-binary,1,87,42
8,5,6,Qubit-onehot,1,17,24
8,5,6,bosonicQAOA,1,37,96
8,5,6,HybridCVDV,1,80,28
8,5,7,Qubit-binary,1,12,48
8,5,7,Qubit-onehot,1,10,32
8,5,7,bosonicQAOA,1,69,21
8,5,7,HybridCVDV,1,19,91
8,5,8,Qubit-binary,1,45,36
8,5,8,Qubit-onehot,1,15,80
8,5,8,bosonicQAOA,1,46,95
8,5,8,HybridCVDV,1,66,35
8,5,9,Qubit-binary,1,88,48
8,5,9,Qubit-onehot,1,82,25
8,5,9,bosonicQAOA,1,76,37
8,5,9,HybridCVDV,1,96,92
8,5,0,Qubit-binary,2,62,81
8,5,0,Qubit-onehot,2,55,34
8,5,0,bosonicQAOA,2,43,74
8,5,0,HybridCVDV,2,40,79
8,5,1,Qubit-binary,2,32,78
8,5,1,Qubit-onehot,2,9,87
8,5,1,bosonicQAOA,2,46,3
8,5,1,HybridCVDV,2,91,89
8,5,2,Qubit-binary,2,95,82
8,5,2,Qubit-onehot,2,93,67
8,5,2,bosonicQAOA,2,68,6
8,5,2,HybridCVDV,2,26,77
8,5,3,Qubit-binary,2,18,86
8,5,3,Qubit-onehot,2,16,80
8,5,3,bosonicQAOA,2,81,81
8,5,3,HybridCVDV,2,34,52
8,5,4,Qubit-binary,2,11,31
8,5,4,Qubit-onehot,2,80,29
8,5,4,bosonicQAOA,2,34,36
8,5,4,HybridCVDV,2,63,57
8,5,5,Qubit-binary,2,83,78
8,5,5,Qubit-onehot,2,61,26
8,5,5,bosonicQAOA,2,23,88
8,5,5,HybridCVDV,2,63,74
8,5,6,Qubit-binary,2,64,30
8,5,6,Qubit-onehot,2,28,22
8,5,6,bosonicQAOA,2,63,90
8,5,6,HybridCVDV,2,69,90
8,5,7,Qubit-binary,2,49,35
8,5,7,Qubit-onehot,2,44,56
8,5,7,bosonicQAOA,2,52,26
8,5,7,HybridCVDV,2,11,11
8,5,8,Qubit-binary,2,98,70
8,5,8,Qubit-onehot,2,35,85
8,5,8,bosonicQAOA,2,52,30
8,5,8,HybridCVDV,2,7,73
8,5,9,Qubit-binary,2,3,87
8,5,9,Qubit-onehot,2,47,34
8,5,9,bosonicQAOA,2,9,19
8,5,9,HybridCVDV,2,43,46
8,5,0,Qubit-binary,3,76,99
8,5,0,Qubit-onehot,3,20,10
8,5,0,bosonicQAOA,3,4,79
8,5,0,HybridCVDV,3,37,49
8,5,1,Qubit-binary,3,94,67
8,5,1,Qubit-onehot,3,36,72
8,5,1,bosonicQAOA,3,85,50
8,5,1,HybridCVDV,3,13,2
8,5,2,Qubit-binary,3,36,96
8,5,2,Qubit-onehot,3,97,93
8,5,2,bosonicQAOA,3,18,34
8,5,2,HybridCVDV,3,73,99
8,5,3,Qubit-binary,3,42,93
8,5,3,Qubit-onehot,3,46,73
8,5,3,bosonicQAOA,3,75,65
8,5,3,HybridCVDV,3,45,57
8,5,4,Qubit-binary,3,49,85
8,5,4,Qubit-onehot,3,61,59
8,5,4,bosonicQAOA,3,8,15
8,5,4,HybridCVDV,3,55,76
8,5,5,Qubit-binary,3,50,61
8,5,5,Qubit-onehot,3,97,20
8,5,5,bosonicQAOA,3,82,74
8,5,5,HybridCVDV,3,42,82
8,5,6,Qubit-binary,3,57,81
8,5,6,Qubit-onehot,3,79,58
8,5,6,bosonicQAOA,3,76,15
8,5,6,HybridCVDV,3,86,10
8,5,7,Qubit-binary,3,2,15
8,5,7,Qubit-onehot,3,48,49
8,5,7,bosonicQAOA,3,33,27
8,5,7,HybridCVDV,3,87,21
8,5,8,Qubit-binary,3,45,19
8,5,8,Qubit-onehot,3,39,35
8,5,8,bosonicQAOA,3,76,53
8,5,8,HybridCVDV,3,39,1
8,5,9,Qubit-binary,3,68,61
8,5,9,Qubit-onehot,3,39,40
8,5,9,bosonicQAOA,3,87,75
8,5,9,HybridCVDV,3,13,2
8,5,0,Qubit-binary,4,36,11
8,5,0,Qubit-onehot,4,82,14
8,5,0,bosonicQAOA,4,17,52
8,5,0,HybridCVDV,4,44,43
8,5,1,Qubit-binary,4,42,37
8,5,1,Qubit-onehot,4,46,48
8,5,1,bosonicQAOA,4,54,62
8,5,1,HybridCVDV,4,30,70
8,5,2,Qubit-binary,4,52,63
8,5,2,Qubit-onehot,4,72,23
8,5,2,bosonicQAOA,4,69,59
8,5,2,HybridCVDV,4,6,51
8,5,3,Qubit-binary,4,29,50
8,5,3,Qubit-onehot,4,43,49
8,5,3,bosonicQAOA,4,9,74
8,5,3,HybridCVDV,4,95,73
8,5,4,Qubit-binary,4,61,1
8,5,4,Qubit-onehot,4,98,41
8,5,4,bosonicQAOA,4,67,85
8,5,4,HybridCVDV,4,97,81
8,5,5,Qubit-binary,4,27,93
8,5,5,Qubit-onehot,4,34,18
8,5,5,bosonicQAOA,4,27,69
8,5,5,HybridCVDV,4,26,41
8,5,6,Qubit-binary,4,47,17
8,5,6,Qubit-onehot,4,14,54
8,5,6,bosonicQAOA,4,99,58
8,5,6,HybridCVDV,4,29,84
8,5,7,Qubit-binary,4,8,91
8,5,7,Qubit-onehot,4,67,19
8,5,7,bosonicQAOA,4,58,43
8,5,7,HybridCVDV,4,68,63
8,5,8,Qubit-binary,4,13,48
8,5,8,Qubit-onehot,4,83,74
8,5,8,bosonicQAOA,4,38,33
8,5,8,HybridCVDV,4,40,15
8,5,9,Qubit-binary,4,61,45
8,5,9,Qubit-onehot,4,72,15
8,5,9,bosonicQAOA,4,62,11
8,5,9,HybridCVDV,4,36,50
8,5,0,Qubit-binary,5,4,13
8,5,0,Qubit-onehot,5,21,47
8,5,0,bosonicQAOA,5,57,13
8,5,0,HybridCVDV,5,68,17
8,5,1,Qubit-binary,5,17,22
8,5,1,Qubit-onehot,5,16,77
8,5,1,bosonicQAOA,5,90,43
8,5,1,HybridCVDV,5,69,37
8,5,2,Qubit-binary,5,56,76
8,5,2,Qubit-onehot,5,51,87
8,5,2,bosonicQAOA,5,14,73
8,5,2,HybridCVDV,5,17,69
8,5,3,Qubit-binary,5,98,88
8,5,3,Qubit-onehot,5,9,65
8,5,3,bosonicQAOA,5,1,47
8,5,3,HybridCVDV,5,47,23
8,5,4,Qubit-binary,5,46,13
8,5,4,Qubit-onehot,5,94,98
8,5,4,bosonicQAOA,5,88,42
8,5,4,HybridCVDV,5,59,79
8,5,5,Qubit-binary,5,56,14
8,5,5,Qubit-onehot,5,95,10
8,5,5,bosonicQAOA,5,71,89
8,5,5,HybridCVDV,5,99,1
8,5,6,Qubit-binary,5,67,92
8,5,6,Qubit-onehot,5,42,25
8,5,6,bosonicQAOA,5,37,90
8,5,6,HybridCVDV,5,76,67
8,5,7,Qubit-binary,5,15,25
8,5,7,Qubit-onehot,5,42,84
8,5,7,bosonicQAOA,5,26,71
8,5,7,HybridCVDV,5,70,84
8,5,8,Qubit-binary,5,53,23
8,5,8,Qubit-onehot,5,74,18
8,5,8,bosonicQAOA,5,98,18
8,5,8,HybridCVDV,5,78,54
8,5,9,Qubit-binary,5,12,44
8,5,9,Qubit-onehot,5,70,9
8,5,9,bosonicQAOA,5,5,19
8,5,9,HybridCVDV,5,29,99
8,5,0,Qubit-binary,6,23,30
8,5,0,Qubit-onehot,6,26,31
8,5,0,bosonicQAOA,6,71,59
8,5,0,HybridCVDV,6,8,4
8,5,1,Qubit-binary,6,38,38
8,5,1,Qubit-onehot,6,30,89
8,5,1,bosonicQAOA,6,33,3
8,5,1,HybridCVDV,6,69,85
8,5,2,Qubit-binary,6,71,2
8,5,2,Qubit-onehot,6,17,60
8,5,2,bosonicQAOA,6,32,30
8,5,2,HybridCVDV,6,95,2
8,5,3,Qubit-binary,6,16,11
8,5,3,Qubit-onehot,6,61,13
8,5,3,bosonicQAOA,6,45,67
8,5,3,HybridCVDV,6,22,22
8,5,4,Qubit-binary,6,14,63
8,5,4,Qubit-onehot,6,7,67
8,5,4,bosonicQAOA,6,61,89
8,5,4,HybridCVDV,6,33,54
8,5,5,Qubit-binary,6,15,25
8,5,5,Qubit-onehot,6,12,15
8,5,5,bosonicQAOA,6,83,22
8,5,5,HybridCVDV,6,24,32
8,5,6,Qubit-binary,6,35,1
8,5,6,Qubit-onehot,6,90,7
8,5,6,bosonicQAOA,6,78,9
8,5,6,HybridCVDV,6,45,97
8,5,7,Qubit-binary,6,38,5
8,5,7,Qubit-onehot,6,59,66
8,5,7,bosonicQAOA,6,6,36
8,5,7,HybridCVDV,6,83,89
8,5,8,Qubit-binary,6,20,87
8,5,8,Qubit-onehot,6,52,66
8,5,8,bosonicQAOA,6,50,5
8,5,8,HybridCVDV,6,97,54
8,5,9,Qubit-binary,6,44,54
8,5,9,Qubit-onehot,6,29,38
8,5,9,bosonicQAOA,6,82,87
8,5,9,HybridCVDV,6,39,4
8,5,0,Qubit-binary,7,54,99
8,5,0,Qubit-onehot,7,17,39
8,5,0,bosonicQAOA,7,51,64
8,5,0,HybridCVDV,7,62,46
8,5,1,Qubit-binary,7,40,24
8,5,1,Qubit-onehot,7,61,4
8,5,1,bosonicQAOA,7,71,94
8,5,1,HybridCVDV,7,67,57
8,5,2,Qubit-binary,7,68,55
8,5,2,Qubit-onehot,7,26,48
8,5,2,bosonicQAOA,7,45,7
8,5,2,HybridCVDV,7,3,88
8,5,3,Qubit-binary,7,93,90
8,5,3,Qubit-onehot,7,13,88
8,5,3,bosonicQAOA,7,67,51
8,5,3,HybridCVDV,7,11,10
8,5,4,Qubit-binary,7,62,61
8,5,4,Qubit-onehot,7,3,60
8,5,4,bosonicQAOA,7,92,22
8,5,4,HybridCVDV,7,1,29
8,5,5,Qubit-binary,7,84,60
8,5,5,Qubit-onehot,7,1,95
8,5,5,bosonicQAOA,7,92,98
8,5,5,HybridCVDV,7,25,54
8,5,6,Qubit-binary,7,57,25
8,5,6,Qubit-onehot,7,6,37
8,5,6,bosonicQAOA,7,3,65
8,5,6,HybridCVDV,7,43,68
8,5,7,Qubit-binary,7,11,14
8,5,7,Qubit-onehot,7,37,34
8,5,7,bosonicQAOA,7,12,80
8,5,7,HybridCVDV,7,55,42
8,5,8,Qubit-binary,7,28,68
8,5,8,Qubit-onehot,7,24,85
8,5,8,bosonicQAOA,7,73,99
8,5,8,HybridCVDV,7,59,57
8,5,9,Qubit-binary,7,13,56
8,5,9,Qubit-onehot,7,32,63
8,5,9,bosonicQAOA,7,49,27
8,5,9,HybridCVDV,7,58,8
8,5,0,Qubit-binary,8,20,80
8,5,0,Qubit-onehot,8,39,59
8,5,0,bosonicQAOA,8,36,29
8,5,0,HybridCVDV,8,17,83
8,5,1,Qubit-binary,8,72,95
8,5,1,Qubit-onehot,8,34,21
8,5,1,bosonicQAOA,8,80,61
8,5,1,HybridCVDV,8,68,22
8,5,2,Qubit-binary,8,40,39
8,5,2,Qubit-onehot,8,67,18
8,5,2,bosonicQAOA,8,14,81
8,5,2,HybridCVDV,8,33,78
8,5,3,Qubit-binary,8,18,5
8,5,3,Qubit-onehot,8,93,77
8,5,3,bosonicQAOA,8,65,19
8,5,3,HybridCVDV,8,4,42
8,5,4,Qubit-binary,8,6,6
8,5,4,Qubit-onehot,8,43,99
8,5,4,bosonicQAOA,8,68,46
8,5,4,HybridCVDV,8,87,32
8,5,5,Qubit-binary,8,98,87
8,5,5,Qubit-onehot,8,9,35
8,5,5,bosonicQAOA,8,86,89
8,5,5,HybridCVDV,8,12,43
8,5,6,Qubit-binary,8,5,37
8,5,6,Qubit-onehot,8,74,26
8,5,6,bosonicQAOA,8,98,50
8,5,6,HybridCVDV,8,88,94
8,5,7,Qubit-binary,8,84,13
8,5,7,Qubit-onehot,8,88,76
8,5,7,bosonicQAOA,8,49,69
8,5,7,HybridCVDV,8,56,2
8,5,8,Qubit-binary,8,37,16
8,5,8,Qubit-onehot,8,36,57
8,5,8,bosonicQAOA,8,43,11
8,5,8,HybridCVDV,8,45,32
8,5,9,Qubit-binary,8,54,59
8,5,9,Qubit-onehot,8,92,43
8,5,9,bosonicQAOA,8,21,49
8,5,9,HybridCVDV,8,27,96
8,5,0,Qubit-binary,9,18,96
8,5,0,Qubit-onehot,9,86,88
8,5,0,bosonicQAOA,9,73,49
8,5,0,HybridCVDV,9,28,23
8,5,1,Qubit-binary,9,17,30
8,5,1,Qubit-onehot,9,50,40
8,5,1,bosonicQAOA,9,99,13
8,5,1,HybridCVDV,9,41,56
8,5,2,Qubit-binary,9,94,83
8,5,2,Qubit-onehot,9,71,67
8,5,2,bosonicQAOA,9,13,90
8,5,2,HybridCVDV,9,45,50
8,5,3,Qubit-binary,9,24,21
8,5,3,Qubit-onehot,9,97,98
8,5,3,bosonicQAOA,9,80,12
8,5,3,HybridCVDV,9,15,66
8,5,4,Qubit-binary,9,72,19
8,5,4,Qubit-onehot,9,49,38
8,5,4,bosonicQAOA,9,90,31
8,5,4,HybridCVDV,9,90,39
8,5,5,Qubit-binary,9,43,58
8,5,5,Qubit-onehot,9,33,49
8,5,5,bosonicQAOA,9,77,12
8,5,5,HybridCVDV,9,83,98
8,5,6,Qubit-binary,9,98,90
8,5,6,Qubit-onehot,9,9,89
8,5,6,bosonicQAOA,9,51,1
8,5,6,HybridCVDV,9,37,70
8,5,7,Qubit-binary,9,87,21
8,5,7,Qubit-onehot,9,37,26
8,5,7,bosonicQAOA,9,52,73
8,5,7,HybridCVDV,9,34,39
8,5,8,Qubit-binary,9,64,13
8,5,8,Qubit-onehot,9,4,65
8,5,8,bosonicQAOA,9,17,95
8,5,8,HybridCVDV,9,33,40
8,5,9,Qubit-binary,9,1,25
8,5,9,Qubit-onehot,9,89,2
8,5,9,bosonicQAOA,9,28,7
8,5,9,HybridCVDV,9,73,75
9,4,0,Qubit-binary,1,45,99
9,4,0,Qubit-onehot,1,30,51
9,4,0,bosonicQAOA,1,46,1
9,4,0,HybridCVDV,1,7,99
9,4,1,Qubit-binary,1,37,66
9,4,1,Qubit-onehot,1,26,14
9,4,1,bosonicQAOA,1,26,53
9,4,1,HybridCVDV,1,93,17
9,4,2,Qubit-binary,1,55,73
9,4,2,Qubit-onehot,1,96,42
9,4,2,bosonicQAOA,1,19,45
9,4,2,HybridCVDV,1,73,16
9,4,3,Qubit-binary,1,85,66
9,4,3,Qubit-onehot,1,97,52
9,4,3,bosonicQAOA,1,1,22
9,4,3,HybridCVDV,1,87,70
9,4,4,Qubit-binary,1,80,22
9,4,4,Qubit-onehot,1,51,91
9,4,4,bosonicQAOA,1,59,85
9,4,4,HybridCVDV,1,31,24
9,4,5,Qubit-binary,1,68,17
9,4,5,Qubit-onehot,1,90,98
9,4,5,bosonicQAOA,1,44,11
9,4,5,HybridCVDV,1,2,67
9,4,6,Qubit-binary,1,73,82
9,4,6,Qubit-onehot,1,14,2
9,4,6,bosonicQAOA,1,29,21
9,4,6,HybridCVDV,1,29,74
9,4,7,Qubit-binary,1,20,6
9,4,7,Qubit-onehot,1,21,20
9,4,7,bosonicQAOA,1,57,40
9,4,7,HybridCVDV,1,94,93
9,4,8,Qubit-binary,1,80,60
9,4,8,Qubit-onehot,1,59,33
9,4,8,bosonicQAOA,1,69,12
9,4,8,HybridCVDV,1,23,67
9,4,9,Qubit-binary,1,14,22
9,4,9,Qubit-onehot,1,17,95
9,4,9,bosonicQAOA,1,96,92
9,4,9,HybridCVDV,1,51,78
9,4,0,Qubit-binary,2,81,37
9,4,0,Qubit-onehot,2,21,45
9,4,0,bosonicQAOA,2,77,64
9,4,0,HybridCVDV,2,1,9
9,4,1,Qubit-binary,2,59,78
9,4,1,Qubit-onehot,2,80,78
9,4,1,bosonicQAOA,2,40,87
9,4,1,HybridCVDV,2,74,28
9,4,2,Qubit-binary,2,90,61
9,4,2,Qubit-onehot,2,69,68
9,4,2,bosonicQAOA,2,92,16
9,4,2,HybridCVDV,2,55,95
9,4,3,Qubit-binary,2,37,82
9,4,3,Qubit-onehot,2,54,90
9,4,3,bosonicQAOA,2,73,54
9,4,3,HybridCVDV,2,20,73
9,4,4,Qubit-binary,2,42,75
9,4,4,Qubit-onehot,2,48,36
9,4,4,bosonicQAOA,2,1,63
9,4,4,HybridCVDV,2,80,22
9,4,5,Qubit-binary,2,10,80
9,4,5,Qubit-onehot,2,10,11
9,4,5,bosonicQAOA,2,16,2
9,4,5,HybridCVDV,2,69,57
9,4,6,Qubit-binary,2,76,39
9,4,6,Qubit-onehot,2,70,93
9,4,6,bosonicQAOA,2,9,50
9,4,6,HybridCVDV,2,26,71
9,4,7,Qubit-binary,2,70,97
9,4,7,Qubit-onehot,2,74,37
9,4,7,bosonicQAOA,2,43,53
9,4,7,HybridCVDV,2,7,73
9,4,8,Qubit-binary,2,85,4
9,4,8,Qubit-onehot,2,81,12
9,4,8,bosonicQAOA,2,16,20
9,4,8,HybridCVDV,2,4,74
9,4,9,Qubit-binary,2,77,62
9,4,9,Qubit-onehot,2,48,54
9,4,9,bosonicQAOA,2,40,20
9,4,9,HybridCVDV,2,7,33
9,4,0,Qubit-binary,3,86,30
9,4,0,Qubit-onehot,3,12,36
9,4,0,bosonicQAOA,3,61,79
9,4,0,HybridCVDV,3,41,54
9,4,1,Qubit-binary,3,75,16
9,4,1,Qubit-onehot,3,40,62
9,4,1,bosonicQAOA,3,8,19
9,4,1,HybridCVDV,3,30,34
9,4,2,Qubit-binary,3,9,91
9,4,2,Qubit-onehot,3,29,69
9,4,2,bosonicQAOA,3,36,98
9,4,2,HybridCVDV,3,5,27
9,4,3,Qubit-binary,3,13,40
9,4,3,Qubit-onehot,3,72,11
9,4,3,bosonicQAOA,3,18,47
9,4,3,HybridCVDV,3,75,29
9,4,4,Qubit-binary,3,24,52
9,4,4,Qubit-onehot,3,85,48
9,4,4,bosonicQAOA,3,90,9
9,4,4,HybridCVDV,3,95,80
9,4,5,Qubit-binary,3,61,89
9,4,5,Qubit-onehot,3,78,68
9,4,5,bosonicQAOA,3,48,89
9,4,5,HybridCVDV,3,78,20
9,4,6,Qubit-binary,3,33,1
9,4,6,Qubit-onehot,3,27,24
9,4,6,bosonicQAOA,3,10,34
9,4,6,HybridCVDV,3,19,69
9,4,7,Qubit-binary,3,33,51
9,4,7,Qubit-onehot,3,66,11
9,4,7,bosonicQAOA,3,47,29
9,4,7,HybridCVDV,3,73,71
9,4,8,Qubit-binary,3,38,72
9,4,8,Qubit-onehot,3,12,88
9,4,8,bosonicQAOA,3,2,41
9,4,8,HybridCVDV,3,35,75
9,4,9,Qubit-binary,3,53,43
9,4,9,Qubit-onehot,3,97,66
9,4,9,bosonicQAOA,3,41,83
9,4,9,HybridCVDV,3,75,44
9,4,0,Qubit-binary,4,7,81
9,4,0,Qubit-onehot,4,52,49
9,4,0,bosonicQAOA,4,24,49
9,4,0,HybridCVDV,4,77,7
9,4,1,Qubit-binary,4,89,65
9,4,1,Qubit-onehot,4,65,39
9,4,1,bosonicQAOA,4,87,75
9,4,1,HybridCVDV,4,98,71
9,4,2,Qubit-binary,4,15,36
9,4,2,Qubit-onehot,4,56,69
9,4,2,bosonicQAOA,4,72,92
9,4,2,HybridCVDV,4,3,25
9,4,3,Qubit-binary,4,32,5
9,4,3,Qubit-onehot,4,41,66
9,4,3,bosonicQAOA,4,95,91
9,4,3,HybridCVDV,4,12,80
9,4,4,Qubit-binary,4,33,55
9,4,4,Qubit-onehot,4,71,67
9,4,4,bosonicQAOA,4,74,49
9,4,4,HybridCVDV,4,46,54
9,4,5,Qubit-binary,4,48,64
9,4,5,Qubit-onehot,4,31,3
9,4,5,bosonicQAOA,4,83,70
9,4,5,HybridCVDV,4,72,61
9,4,6,Qubit-binary,4,85,27
9,4,6,Qubit-onehot,4,14,66
9,4,6,bosonicQAOA,4,44,30
9,4,6,HybridCVDV,4,36,55
9,4,7,Qubit-binary,4,79,89
9,4,7,Qubit-onehot,4,77,71
9,4,7,bosonicQAOA,4,62,72
9,4,7,HybridCVDV,4,66,65
9,4,8,Qubit-binary,4,60,20
9,4,8,Qubit-onehot,4,20,2
9,4,8,bosonicQAOA,4,61,55
9,4,8,HybridCVDV,4,97,53
9,4,9,Qubit-binary,4,40,23
9,4,9,Qubit-onehot,4,19,61
9,4,9,bosonicQAOA,4,83,23
9,4,9,HybridCVDV,4,68,73
9,4,0,Qubit-binary,5,79,48
9,4,0,Qubit-onehot,5,42,92
9,4,0,bosonicQAOA,5,38,43
